SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
609899.00,Ebinger,607.00,456.00,8.00,28.00,8.00,107.00,Nan,Nan,Nan,Nan
609900.00,Curtis,464.00,1.00,455.00,1.00,0.00,7.00,Nan,Nan,Nan,Nan
609901.00,Edgebrook,458.00,315.00,14.00,54.00,3.00,72.00,Nan,Nan,Nan,Nan
609902.00,Metcalfe,692.00,2.00,689.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
609903.00,Edwards,1415.00,90.00,15.00,7.00,0.00,1303.00,Nan,Nan,Nan,Nan
609904.00,Ellington,467.00,0.00,455.00,0.00,0.00,12.00,Nan,Nan,Nan,Nan
609906.00,Emmet,526.00,0.00,526.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609907.00,Ericson Magnet,564.00,0.00,563.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
609908.00,Esmond,396.00,1.00,390.00,1.00,1.00,3.00,Nan,Nan,Nan,Nan
609909.00,Everett,346.00,15.00,10.00,11.00,1.00,309.00,Nan,Nan,Nan,Nan
609910.00,Falconer,1601.00,93.00,46.00,20.00,0.00,1442.00,Nan,Nan,Nan,Nan
609912.00,Farnsworth,587.00,278.00,21.00,55.00,3.00,230.00,Nan,Nan,Nan,Nan
609913.00,Goodlow Magnet,523.00,1.00,520.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
609916.00,Fermi,245.00,2.00,242.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
609917.00,Fernwood,355.00,0.00,352.00,2.00,0.00,1.00,Nan,Nan,Nan,Nan
609918.00,Field,372.00,25.00,162.00,33.00,0.00,152.00,Nan,Nan,Nan,Nan
609919.00,Fiske,343.00,1.00,342.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609920.00,Kanoon Magnet,682.00,1.00,5.00,0.00,0.00,676.00,Nan,Nan,Nan,Nan
609921.00,Telpochcalli,249.00,6.00,3.00,0.00,3.00,237.00,Nan,Nan,Nan,Nan
609922.00,Belmont-Cragin,632.00,29.00,17.00,5.00,0.00,581.00,Nan,Nan,Nan,Nan
609924.00,Fort Dearborn,593.00,2.00,587.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
609925.00,Kellman,298.00,0.00,297.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
609926.00,Franklin Magnet,361.00,118.00,131.00,46.00,3.00,63.00,Nan,Nan,Nan,Nan
609927.00,Foster Park,508.00,2.00,502.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
609928.00,Fuller,245.00,0.00,245.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609929.00,Fulton,529.00,0.00,431.00,1.00,0.00,97.00,Nan,Nan,Nan,Nan
609930.00,Funston,592.00,6.00,59.00,1.00,0.00,526.00,Nan,Nan,Nan,Nan
609932.00,Owens,388.00,0.00,384.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
609933.00,Gale,513.00,10.00,355.00,21.00,1.00,126.00,Nan,Nan,Nan,Nan
609935.00,Gallistel Magnet,1433.00,31.00,46.00,0.00,0.00,1356.00,Nan,Nan,Nan,Nan
609937.00,"Garvy, J.",659.00,443.00,8.00,58.00,0.00,150.00,Nan,Nan,Nan,Nan
609938.00,Gary,1185.00,5.00,3.00,1.00,0.00,1176.00,Nan,Nan,Nan,Nan
609939.00,Gillespie,543.00,1.00,533.00,0.00,0.00,9.00,Nan,Nan,Nan,Nan
609941.00,Randolph Magnet,680.00,5.00,670.00,1.00,1.00,3.00,Nan,Nan,Nan,Nan
609942.00,Goethe,749.00,68.00,31.00,9.00,1.00,640.00,Nan,Nan,Nan,Nan
609943.00,Gompers,312.00,1.00,309.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
609944.00,Grissom,322.00,90.00,16.00,3.00,1.00,212.00,Nan,Nan,Nan,Nan
609945.00,Goudy,728.00,77.00,128.00,305.00,1.00,217.00,Nan,Nan,Nan,Nan
609947.00,"Graham, A.",517.00,197.00,166.00,0.00,0.00,154.00,Nan,Nan,Nan,Nan
609949.00,Gray,1265.00,225.00,40.00,36.00,4.00,960.00,Nan,Nan,Nan,Nan
609950.00,Ortiz De Dominguez,771.00,3.00,2.00,1.00,0.00,765.00,Nan,Nan,Nan,Nan
609951.00,Ariel,462.00,2.00,453.00,1.00,0.00,6.00,Nan,Nan,Nan,Nan
609952.00,"Greene, N.",642.00,42.00,6.00,8.00,0.00,586.00,Nan,Nan,Nan,Nan
609954.00,Gregory,373.00,0.00,373.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609955.00,Gresham,443.00,0.00,443.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609956.00,Grimes,490.00,94.00,10.00,1.00,0.00,385.00,Nan,Nan,Nan,Nan
609958.00,Gunsaulus Magnet,851.00,71.00,108.00,37.00,0.00,635.00,Nan,Nan,Nan,Nan
609959.00,Haines,707.00,3.00,52.00,647.00,0.00,5.00,Nan,Nan,Nan,Nan
609960.00,Hale,879.00,294.00,12.00,14.00,7.00,552.00,Nan,Nan,Nan,Nan
609961.00,Ninos Heroes,530.00,1.00,413.00,0.00,0.00,116.00,Nan,Nan,Nan,Nan
609963.00,Hamilton,243.00,67.00,71.00,13.00,2.00,90.00,Nan,Nan,Nan,Nan
609964.00,Hamline,781.00,11.00,100.00,2.00,0.00,668.00,Nan,Nan,Nan,Nan
609966.00,Hammond,496.00,13.00,43.00,0.00,0.00,440.00,Nan,Nan,Nan,Nan
609967.00,Finkl,598.00,8.00,33.00,0.00,0.00,557.00,Nan,Nan,Nan,Nan
609968.00,McAuliffe,849.00,14.00,42.00,0.00,0.00,793.00,Nan,Nan,Nan,Nan
609969.00,Harte,368.00,17.00,311.00,12.00,1.00,27.00,Nan,Nan,Nan,Nan
609971.00,Harvard,463.00,1.00,462.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609972.00,Haugan,1261.00,87.00,62.00,69.00,1.00,1042.00,Nan,Nan,Nan,Nan
609973.00,Zapata,988.00,5.00,3.00,0.00,0.00,980.00,Nan,Nan,Nan,Nan
609974.00,Hawthorne Magnet,564.00,241.00,80.00,90.00,20.00,133.00,Nan,Nan,Nan,Nan
609975.00,Hay,640.00,0.00,616.00,1.00,0.00,23.00,Nan,Nan,Nan,Nan
609976.00,Hayt,978.00,118.00,179.00,223.00,1.00,457.00,Nan,Nan,Nan,Nan
609977.00,Woodlawn,222.00,0.00,221.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
609978.00,"Smith, W.",401.00,0.00,401.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609979.00,Healy,1355.00,214.00,13.00,803.00,1.00,324.00,Nan,Nan,Nan,Nan
609981.00,Hearst,344.00,9.00,189.00,1.00,0.00,145.00,Nan,Nan,Nan,Nan
609983.00,Hedges,889.00,9.00,42.00,0.00,0.00,838.00,Nan,Nan,Nan,Nan
609985.00,Hefferan,333.00,0.00,331.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
609986.00,Henderson,457.00,0.00,449.00,0.00,0.00,8.00,Nan,Nan,Nan,Nan
609987.00,Hendricks,319.00,3.00,316.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
609988.00,Henry,681.00,35.00,26.00,24.00,2.00,594.00,Nan,Nan,Nan,Nan
609989.00,Herbert,396.00,2.00,388.00,0.00,0.00,6.00,Nan,Nan,Nan,Nan
609990.00,South Loop,640.00,163.00,337.00,85.00,0.00,55.00,Nan,Nan,Nan,Nan
609991.00,Herzl,591.00,0.00,581.00,0.00,0.00,10.00,Nan,Nan,Nan,Nan
609993.00,Lara,582.00,16.00,14.00,2.00,0.00,550.00,Nan,Nan,Nan,Nan
609994.00,Hibbard,1190.00,94.00,64.00,125.00,0.00,907.00,Nan,Nan,Nan,Nan
609995.00,Hitch,477.00,215.00,9.00,66.00,3.00,184.00,Nan,Nan,Nan,Nan
609996.00,Holden,637.00,89.00,47.00,81.00,1.00,419.00,Nan,Nan,Nan,Nan
609997.00,Holmes,404.00,1.00,402.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610000.00,Howe,548.00,0.00,543.00,1.00,2.00,2.00,Nan,Nan,Nan,Nan
610002.00,Hoyne,331.00,2.00,328.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610003.00,Cuffe,565.00,0.00,563.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610004.00,Cullen,284.00,0.00,284.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610005.00,"Hughes, C.",348.00,0.00,345.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610006.00,Hurley,1037.00,13.00,30.00,2.00,0.00,992.00,Nan,Nan,Nan,Nan
610009.00,Galileo Magnet,628.00,74.00,151.00,41.00,2.00,360.00,Nan,Nan,Nan,Nan
610010.00,Jahn,433.00,47.00,36.00,7.00,0.00,343.00,Nan,Nan,Nan,Nan
610011.00,Jamieson,819.00,271.00,60.00,261.00,1.00,226.00,Nan,Nan,Nan,Nan
610012.00,Jenner,482.00,2.00,477.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610013.00,Pilsen,441.00,6.00,21.00,1.00,0.00,413.00,Nan,Nan,Nan,Nan
610015.00,Jungman,323.00,3.00,10.00,0.00,0.00,310.00,Nan,Nan,Nan,Nan
610016.00,Kellogg,283.00,44.00,231.00,1.00,0.00,7.00,Nan,Nan,Nan,Nan
610017.00,Saucedo Magnet,1305.00,3.00,35.00,3.00,1.00,1263.00,Nan,Nan,Nan,Nan
610018.00,Canter Middle,221.00,2.00,210.00,1.00,0.00,8.00,Nan,Nan,Nan,Nan
610019.00,Kershaw Magnet,227.00,1.00,223.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610020.00,Key,363.00,1.00,360.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610021.00,Casals,488.00,2.00,240.00,0.00,0.00,246.00,Nan,Nan,Nan,Nan
610022.00,Kilmer,850.00,51.00,203.00,91.00,1.00,504.00,Nan,Nan,Nan,Nan
610023.00,King EL,312.00,2.00,242.00,0.00,0.00,68.00,Nan,Nan,Nan,Nan
610024.00,Cardenas,612.00,1.00,10.00,0.00,0.00,601.00,Nan,Nan,Nan,Nan
610026.00,Kinzie,736.00,284.00,26.00,5.00,0.00,421.00,Nan,Nan,Nan,Nan
610027.00,Kipling,437.00,0.00,436.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610028.00,Kohn,484.00,0.00,479.00,2.00,1.00,2.00,Nan,Nan,Nan,Nan
610029.00,Lozano Bilingual,374.00,10.00,20.00,3.00,0.00,341.00,Nan,Nan,Nan,Nan
610030.00,Kozminski,467.00,8.00,456.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610031.00,Lafayette,505.00,6.00,169.00,2.00,1.00,327.00,Nan,Nan,Nan,Nan
610032.00,"Green, W.",270.00,1.00,269.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610033.00,LaSalle Magnet,577.00,201.00,154.00,95.00,5.00,122.00,Nan,Nan,Nan,Nan
610034.00,Lawndale,589.00,0.00,586.00,1.00,0.00,2.00,Nan,Nan,Nan,Nan
610036.00,Lewis,674.00,3.00,587.00,0.00,0.00,84.00,Nan,Nan,Nan,Nan
610037.00,Libby,582.00,0.00,540.00,0.00,0.00,42.00,Nan,Nan,Nan,Nan
610038.00,Lincoln,706.00,448.00,111.00,82.00,7.00,58.00,Nan,Nan,Nan,Nan
610039.00,Linne,624.00,32.00,8.00,5.00,2.00,577.00,Nan,Nan,Nan,Nan
610040.00,Lloyd,1296.00,19.00,42.00,3.00,0.00,1232.00,Nan,Nan,Nan,Nan
610041.00,"Locke, J",1309.00,192.00,26.00,51.00,0.00,1040.00,Nan,Nan,Nan,Nan
610043.00,Lovett,461.00,3.00,412.00,0.00,0.00,46.00,Nan,Nan,Nan,Nan
610044.00,Lowell,687.00,8.00,166.00,1.00,0.00,512.00,Nan,Nan,Nan,Nan
610045.00,Lawrence,436.00,0.00,428.00,0.00,2.00,6.00,Nan,Nan,Nan,Nan
610046.00,Lyon,1380.00,81.00,41.00,32.00,2.00,1224.00,Nan,Nan,Nan,Nan
610047.00,Madison,350.00,0.00,348.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610048.00,Manierre,513.00,0.00,510.00,0.00,1.00,2.00,Nan,Nan,Nan,Nan
610051.00,Northwest Middle,908.00,19.00,45.00,4.00,0.00,840.00,Nan,Nan,Nan,Nan
610052.00,Mann,582.00,0.00,579.00,1.00,1.00,1.00,Nan,Nan,Nan,Nan
610053.00,Marquette,1511.00,13.00,654.00,1.00,1.00,842.00,Nan,Nan,Nan,Nan
610054.00,Marsh,851.00,23.00,60.00,0.00,2.00,766.00,Nan,Nan,Nan,Nan
610055.00,Faraday,208.00,0.00,208.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610056.00,Mason,540.00,0.00,534.00,0.00,0.00,6.00,Nan,Nan,Nan,Nan
610057.00,Fairfield,651.00,0.00,344.00,2.00,1.00,304.00,Nan,Nan,Nan,Nan
610058.00,May,500.00,0.00,497.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610059.00,Mayer Magnet,603.00,214.00,226.00,14.00,2.00,147.00,Nan,Nan,Nan,Nan
610060.00,"Jackson, A. Magnet",545.00,171.00,106.00,153.00,2.00,113.00,Nan,Nan,Nan,Nan
610061.00,Mayo,453.00,0.00,452.00,1.00,0.00,0.00,Nan,Nan,Nan,Nan
610062.00,McClellan,287.00,45.00,67.00,21.00,0.00,154.00,Nan,Nan,Nan,Nan
610063.00,McCormick,898.00,3.00,3.00,0.00,0.00,892.00,Nan,Nan,Nan,Nan
610065.00,Till,560.00,0.00,556.00,0.00,1.00,3.00,Nan,Nan,Nan,Nan
610066.00,McDade Classical,190.00,2.00,187.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610067.00,McKay,1045.00,2.00,921.00,1.00,7.00,114.00,Nan,Nan,Nan,Nan
610068.00,Hanson Park,1402.00,22.00,46.00,12.00,2.00,1320.00,Nan,Nan,Nan,Nan
610070.00,McPherson,685.00,100.00,29.00,41.00,1.00,514.00,Nan,Nan,Nan,Nan
610072.00,Morgan,301.00,0.00,292.00,1.00,0.00,8.00,Nan,Nan,Nan,Nan
610073.00,Mitchell,290.00,31.00,47.00,2.00,2.00,208.00,Nan,Nan,Nan,Nan
610074.00,Monroe,1227.00,29.00,33.00,1.00,1.00,1163.00,Nan,Nan,Nan,Nan
610075.00,Montefiore,52.00,4.00,38.00,0.00,0.00,10.00,Nan,Nan,Nan,Nan
610076.00,Moos,501.00,15.00,63.00,4.00,0.00,419.00,Nan,Nan,Nan,Nan
610077.00,Morrill,917.00,2.00,408.00,0.00,0.00,507.00,Nan,Nan,Nan,Nan
610078.00,Inter-American Magnet,695.00,91.00,30.00,13.00,6.00,555.00,Nan,Nan,Nan,Nan
610081.00,Sheridan Magnet,543.00,195.00,93.00,144.00,13.00,98.00,Nan,Nan,Nan,Nan
610082.00,Mt Greenwood,766.00,615.00,30.00,6.00,5.00,110.00,Nan,Nan,Nan,Nan
610083.00,Beard,161.00,68.00,29.00,14.00,0.00,50.00,Nan,Nan,Nan,Nan
610084.00,Keller,235.00,92.00,99.00,5.00,1.00,38.00,Nan,Nan,Nan,Nan
610085.00,Nr North SPED Ctr,89.00,6.00,53.00,0.00,0.00,30.00,Nan,Nan,Nan,Nan
610086.00,Mt Vernon,318.00,0.00,315.00,0.00,1.00,2.00,Nan,Nan,Nan,Nan
610087.00,Blair,128.00,25.00,39.00,1.00,1.00,62.00,Nan,Nan,Nan,Nan
610088.00,Mozart,865.00,9.00,52.00,3.00,0.00,801.00,Nan,Nan,Nan,Nan
610089.00,Murphy,523.00,108.00,17.00,20.00,0.00,378.00,Nan,Nan,Nan,Nan
610090.00,Murray Magnet,460.00,96.00,322.00,29.00,1.00,12.00,Nan,Nan,Nan,Nan
610091.00,"Brown, R.",331.00,1.00,329.00,1.00,0.00,0.00,Nan,Nan,Nan,Nan
610092.00,Nash,485.00,1.00,480.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
610093.00,Neil,355.00,2.00,346.00,0.00,0.00,7.00,Nan,Nan,Nan,Nan
610094.00,Nettelhorst,631.00,388.00,93.00,53.00,1.00,96.00,Nan,Nan,Nan,Nan
610095.00,Newberry Magnet,586.00,181.00,178.00,44.00,5.00,178.00,Nan,Nan,Nan,Nan
610096.00,Nightingale,1420.00,15.00,26.00,1.00,0.00,1378.00,Nan,Nan,Nan,Nan
610097.00,Nixon,1061.00,13.00,30.00,4.00,0.00,1014.00,Nan,Nan,Nan,Nan
610098.00,Nobel,817.00,3.00,136.00,0.00,1.00,677.00,Nan,Nan,Nan,Nan
610099.00,Norwood Park,380.00,261.00,6.00,13.00,17.00,83.00,Nan,Nan,Nan,Nan
610100.00,West Park,772.00,2.00,265.00,1.00,3.00,501.00,Nan,Nan,Nan,Nan
610101.00,Ogden,389.00,188.00,97.00,55.00,2.00,47.00,Nan,Nan,Nan,Nan
610102.00,Oglesby,521.00,0.00,520.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610103.00,O'Keeffe,643.00,1.00,641.00,1.00,0.00,0.00,Nan,Nan,Nan,Nan
610104.00,Onahan,633.00,426.00,15.00,20.00,8.00,164.00,Nan,Nan,Nan,Nan
610105.00,Oriole Park,656.00,486.00,8.00,49.00,1.00,112.00,Nan,Nan,Nan,Nan
610106.00,Piccolo,667.00,3.00,470.00,0.00,0.00,194.00,Nan,Nan,Nan,Nan
610107.00,Otis,438.00,24.00,77.00,5.00,2.00,330.00,Nan,Nan,Nan,Nan
610108.00,O'Toole,669.00,0.00,668.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610109.00,Owen Magnet,249.00,7.00,224.00,3.00,1.00,14.00,Nan,Nan,Nan,Nan
610110.00,Wells Prep,168.00,0.00,164.00,0.00,0.00,4.00,Nan,Nan,Nan,Nan
610111.00,Palmer,926.00,328.00,16.00,172.00,2.00,408.00,Nan,Nan,Nan,Nan
610112.00,Parker,686.00,0.00,672.00,1.00,0.00,13.00,Nan,Nan,Nan,Nan
610114.00,Parkman,226.00,0.00,171.00,0.00,0.00,55.00,Nan,Nan,Nan,Nan
610115.00,Park Manor,375.00,1.00,373.00,1.00,0.00,0.00,Nan,Nan,Nan,Nan
610116.00,Parkside,371.00,0.00,370.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610117.00,Pasteur,1469.00,108.00,26.00,14.00,0.00,1321.00,Nan,Nan,Nan,Nan
610119.00,Peabody,250.00,9.00,58.00,1.00,0.00,182.00,Nan,Nan,Nan,Nan
610120.00,Peck,1569.00,38.00,2.00,5.00,0.00,1524.00,Nan,Nan,Nan,Nan
610121.00,Irving,502.00,12.00,323.00,6.00,2.00,159.00,Nan,Nan,Nan,Nan
610122.00,Peirce,871.00,123.00,85.00,71.00,0.00,592.00,Nan,Nan,Nan,Nan
610123.00,Penn,376.00,0.00,317.00,0.00,1.00,58.00,Nan,Nan,Nan,Nan
610124.00,"Washington, H.",600.00,0.00,597.00,0.00,1.00,2.00,Nan,Nan,Nan,Nan
610125.00,Ruiz,975.00,13.00,9.00,5.00,0.00,948.00,Nan,Nan,Nan,Nan
610126.00,Pershing E. Magnet,251.00,4.00,235.00,7.00,1.00,4.00,Nan,Nan,Nan,Nan
610127.00,Peterson,909.00,270.00,61.00,327.00,3.00,248.00,Nan,Nan,Nan,Nan
610128.00,"Garvey, M.",376.00,0.00,373.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610129.00,Pickard,687.00,12.00,20.00,1.00,1.00,653.00,Nan,Nan,Nan,Nan
610130.00,Pirie,470.00,0.00,466.00,1.00,0.00,3.00,Nan,Nan,Nan,Nan
610131.00,Plamondon,179.00,1.00,30.00,0.00,1.00,147.00,Nan,Nan,Nan,Nan
610132.00,Poe Classical,197.00,5.00,189.00,1.00,1.00,1.00,Nan,Nan,Nan,Nan
610133.00,"Ward, L.",451.00,1.00,440.00,0.00,0.00,10.00,Nan,Nan,Nan,Nan
610134.00,Pope,176.00,0.00,169.00,0.00,0.00,7.00,Nan,Nan,Nan,Nan
610135.00,Portage Park,1150.00,494.00,27.00,43.00,2.00,584.00,Nan,Nan,Nan,Nan
610136.00,Prescott,197.00,34.00,18.00,10.00,0.00,135.00,Nan,Nan,Nan,Nan
610137.00,Prussing,664.00,355.00,10.00,45.00,5.00,249.00,Nan,Nan,Nan,Nan
610138.00,Pulaski,811.00,48.00,24.00,4.00,1.00,734.00,Nan,Nan,Nan,Nan
610139.00,Pullman,298.00,3.00,232.00,0.00,0.00,63.00,Nan,Nan,Nan,Nan
610141.00,Ravenswood,484.00,159.00,85.00,17.00,0.00,223.00,Nan,Nan,Nan,Nan
610142.00,Ray,642.00,136.00,372.00,81.00,2.00,51.00,Nan,Nan,Nan,Nan
610143.00,Reavis,379.00,1.00,376.00,0.00,1.00,1.00,Nan,Nan,Nan,Nan
610144.00,Reilly,1528.00,140.00,27.00,17.00,2.00,1342.00,Nan,Nan,Nan,Nan
610145.00,Reinberg,1312.00,288.00,30.00,74.00,2.00,918.00,Nan,Nan,Nan,Nan
610146.00,Revere,405.00,0.00,405.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610147.00,Rogers,724.00,150.00,111.00,198.00,3.00,262.00,Nan,Nan,Nan,Nan
610148.00,Chavez,861.00,16.00,48.00,0.00,0.00,797.00,Nan,Nan,Nan,Nan
610150.00,Ross,375.00,0.00,373.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610152.00,Ruggles,433.00,0.00,431.00,0.00,0.00,2.00,Nan,Nan,Nan,Nan
610153.00,Ryder,326.00,0.00,326.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610154.00,Ryerson,515.00,2.00,508.00,0.00,0.00,5.00,Nan,Nan,Nan,Nan
610155.00,Sauganash,535.00,300.00,16.00,91.00,4.00,124.00,Nan,Nan,Nan,Nan
610156.00,"Armstrong, L.",133.00,0.00,133.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610157.00,Sawyer,2081.00,23.00,21.00,0.00,0.00,2037.00,Nan,Nan,Nan,Nan
610158.00,Sayre,625.00,93.00,274.00,11.00,0.00,247.00,Nan,Nan,Nan,Nan
610159.00,Scammon,1069.00,82.00,17.00,18.00,6.00,946.00,Nan,Nan,Nan,Nan
610160.00,Songhai,407.00,0.00,402.00,0.00,0.00,5.00,Nan,Nan,Nan,Nan
610161.00,Bontemps,359.00,2.00,352.00,0.00,0.00,5.00,Nan,Nan,Nan,Nan
610163.00,Stock,284.00,225.00,7.00,15.00,0.00,37.00,Nan,Nan,Nan,Nan
610164.00,Schneider,114.00,4.00,86.00,1.00,0.00,23.00,Nan,Nan,Nan,Nan
610165.00,Schubert,1155.00,49.00,27.00,11.00,2.00,1066.00,Nan,Nan,Nan,Nan
610167.00,Seward,888.00,17.00,12.00,0.00,0.00,859.00,Nan,Nan,Nan,Nan
610169.00,Sexton,399.00,0.00,399.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610170.00,Columbia Explorers,1106.00,33.00,5.00,1.00,1.00,1066.00,Nan,Nan,Nan,Nan
610171.00,Mireles,1006.00,7.00,539.00,0.00,2.00,458.00,Nan,Nan,Nan,Nan
610172.00,Sherman,520.00,0.00,512.00,1.00,0.00,7.00,Nan,Nan,Nan,Nan
610173.00,Sherwood,405.00,0.00,402.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610174.00,Shields,1885.00,39.00,27.00,2.00,0.00,1817.00,Nan,Nan,Nan,Nan
610175.00,Shoesmith,378.00,2.00,356.00,6.00,3.00,11.00,Nan,Nan,Nan,Nan
610176.00,Shoop,680.00,0.00,680.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610177.00,Skinner Classical,679.00,113.00,344.00,151.00,2.00,69.00,Nan,Nan,Nan,Nan
610178.00,Schmid,225.00,2.00,217.00,0.00,0.00,6.00,Nan,Nan,Nan,Nan
610179.00,Smyser,987.00,408.00,16.00,39.00,4.00,520.00,Nan,Nan,Nan,Nan
610180.00,"Smyth, J.",662.00,2.00,648.00,3.00,0.00,9.00,Nan,Nan,Nan,Nan
610182.00,Solomon,377.00,184.00,16.00,130.00,1.00,46.00,Nan,Nan,Nan,Nan
610183.00,Spencer,857.00,4.00,847.00,0.00,1.00,5.00,Nan,Nan,Nan,Nan
610184.00,Spry,860.00,8.00,2.00,0.00,0.00,850.00,Nan,Nan,Nan,Nan
610185.00,Stevenson,1318.00,103.00,95.00,5.00,0.00,1115.00,Nan,Nan,Nan,Nan
610187.00,Stewart,367.00,14.00,193.00,26.00,0.00,134.00,Nan,Nan,Nan,Nan
610188.00,Dunne,401.00,0.00,401.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610189.00,Stockton,481.00,26.00,216.00,49.00,3.00,187.00,Nan,Nan,Nan,Nan
610191.00,Stone Magnet,631.00,206.00,131.00,167.00,3.00,124.00,Nan,Nan,Nan,Nan
610192.00,Stowe,957.00,9.00,85.00,5.00,1.00,857.00,Nan,Nan,Nan,Nan
610193.00,Sullivan,544.00,5.00,405.00,1.00,0.00,133.00,Nan,Nan,Nan,Nan
610194.00,Sumner,467.00,0.00,464.00,1.00,0.00,2.00,Nan,Nan,Nan,Nan
610195.00,Sutherland,748.00,332.00,368.00,7.00,3.00,38.00,Nan,Nan,Nan,Nan
610196.00,Swift,679.00,146.00,248.00,65.00,10.00,210.00,Nan,Nan,Nan,Nan
610197.00,Talcott,516.00,49.00,46.00,1.00,2.00,418.00,Nan,Nan,Nan,Nan
610198.00,Taylor,669.00,10.00,87.00,0.00,0.00,572.00,Nan,Nan,Nan,Nan
610199.00,"Colemon, J.",280.00,0.00,273.00,0.00,0.00,7.00,Nan,Nan,Nan,Nan
610200.00,"Thorp, J. N.",541.00,1.00,444.00,0.00,1.00,95.00,Nan,Nan,Nan,Nan
610201.00,"Thorp, O. A. Magnet",831.00,261.00,155.00,113.00,9.00,293.00,Nan,Nan,Nan,Nan
610202.00,Tilton,368.00,0.00,367.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610203.00,Tonti,897.00,12.00,31.00,2.00,1.00,851.00,Nan,Nan,Nan,Nan
610205.00,Trumbull,484.00,62.00,70.00,75.00,2.00,275.00,Nan,Nan,Nan,Nan
610206.00,Twain,1124.00,308.00,9.00,8.00,1.00,798.00,Nan,Nan,Nan,Nan
610207.00,Vanderpoel Magnet,330.00,0.00,330.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610208.00,Lavizzo,487.00,2.00,484.00,0.00,0.00,1.00,Nan,Nan,Nan,Nan
610209.00,Volta,1011.00,108.00,52.00,262.00,0.00,589.00,Nan,Nan,Nan,Nan
610210.00,Von Humboldt,529.00,5.00,211.00,0.00,0.00,313.00,Nan,Nan,Nan,Nan
610212.00,Albany Park Middle,267.00,11.00,18.00,33.00,0.00,205.00,Nan,Nan,Nan,Nan
610213.00,Wadsworth,288.00,2.00,283.00,0.00,0.00,3.00,Nan,Nan,Nan,Nan
610215.00,Madero Middle,326.00,0.00,1.00,0.00,0.00,325.00,Nan,Nan,Nan,Nan
610216.00,Walsh,489.00,2.00,29.00,4.00,2.00,452.00,Nan,Nan,Nan,Nan
610217.00,"Ward, J.",444.00,20.00,87.00,286.00,0.00,51.00,Nan,Nan,Nan,Nan
610218.00,Warren,340.00,1.00,339.00,0.00,0.00,0.00,Nan,Nan,Nan,Nan
610219.00,"Washington, G.",790.00,86.00,23.00,3.00,0.00,678.00,Nan,Nan,Nan,Nan
610220.00,Waters,472.00,183.00,27.00,35.00,1.00,226.00,Nan,Nan,Nan,Nan
