SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
610208.00,Lavizzo,403.00,0.00,398.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
610209.00,Volta,1006.00,84.00,35.00,0.00,6.00,640.00,2.00,238.00,0.00,1.00
610210.00,Von Humboldt,362.00,2.00,163.00,0.00,2.00,179.00,0.00,0.00,1.00,15.00
610212.00,Albany Park Middle,269.00,18.00,12.00,0.00,0.00,213.00,3.00,23.00,0.00,0.00
610213.00,Wadsworth,251.00,0.00,247.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00
610215.00,Madero Middle,317.00,3.00,2.00,0.00,0.00,311.00,1.00,0.00,0.00,0.00
610216.00,Walsh,455.00,9.00,26.00,0.00,1.00,412.00,0.00,4.00,0.00,3.00
610217.00,Ward J.,507.00,21.00,107.00,1.00,3.00,57.00,6.00,304.00,0.00,8.00
610218.00,Warren,314.00,0.00,300.00,0.00,1.00,6.00,4.00,0.00,0.00,3.00
610219.00,Washington G.,829.00,71.00,14.00,0.00,9.00,727.00,3.00,3.00,0.00,2.00
610220.00,Waters,612.00,265.00,18.00,1.00,0.00,261.00,33.00,21.00,5.00,8.00
610221.00,Webster,338.00,0.00,293.00,0.00,0.00,2.00,0.00,0.00,0.00,43.00
610223.00,Wentworth,333.00,0.00,323.00,0.00,4.00,4.00,2.00,0.00,0.00,0.00
610224.00,West Pullman,301.00,0.00,296.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00
610225.00,Whistler,324.00,1.00,321.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
610226.00,Sandoval,1208.00,21.00,15.00,0.00,3.00,1165.00,0.00,2.00,0.00,2.00
610227.00,Whitney,1080.00,6.00,5.00,0.00,2.00,1047.00,3.00,0.00,0.00,17.00
610228.00,Whittier,385.00,5.00,1.00,0.00,0.00,378.00,1.00,0.00,0.00,0.00
610229.00,Pritzker,676.00,169.00,232.00,0.00,1.00,216.00,31.00,23.00,2.00,2.00
610230.00,Wildwood Magnet,420.00,233.00,18.00,0.00,0.00,100.00,21.00,40.00,5.00,3.00
610231.00,Natl Teachers Acad,533.00,2.00,510.00,0.00,0.00,13.00,4.00,1.00,0.00,3.00
610232.00,Williams,256.00,1.00,251.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610233.00,Yale,186.00,1.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610234.00,Yates,732.00,15.00,102.00,0.00,3.00,604.00,1.00,2.00,4.00,1.00
610235.00,Young,1121.00,0.00,992.00,0.00,3.00,117.00,6.00,1.00,2.00,0.00
610237.00,Beethoven,389.00,2.00,371.00,0.00,0.00,5.00,1.00,0.00,0.00,10.00
610238.00,Bond,478.00,1.00,462.00,0.00,0.00,14.00,0.00,0.00,0.00,1.00
610239.00,Daley,754.00,4.00,104.00,0.00,0.00,646.00,0.00,0.00,0.00,0.00
610240.00,Henson,252.00,0.00,251.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
610241.00,Marconi,233.00,0.00,233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610242.00,Brennemann,320.00,12.00,231.00,0.00,3.00,52.00,9.00,6.00,2.00,5.00
610243.00,Calhoun North,314.00,0.00,312.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
610244.00,Clark Magnet HS,574.00,0.00,564.00,0.00,1.00,8.00,1.00,0.00,0.00,0.00
610245.00,Douglass HS,316.00,0.00,309.00,0.00,1.00,4.00,2.00,0.00,0.00,0.00
610246.00,Beasley Magnet,1455.00,2.00,1407.00,0.00,5.00,25.00,8.00,2.00,2.00,4.00
610248.00,Chicago Acad,601.00,149.00,36.00,0.00,2.00,385.00,11.00,17.00,1.00,0.00
610249.00,Talman,382.00,0.00,4.00,0.00,0.00,374.00,0.00,0.00,0.00,4.00
610250.00,Salazar Bilingual,438.00,11.00,72.00,0.00,2.00,343.00,2.00,8.00,0.00,0.00
610251.00,Cather,237.00,0.00,230.00,0.00,0.00,6.00,0.00,0.00,0.00,1.00
610252.00,Dett,202.00,1.00,199.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610254.00,Dvorak,534.00,0.00,526.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00
610256.00,Robinson,139.00,0.00,137.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610257.00,Morton,355.00,0.00,339.00,0.00,1.00,15.00,0.00,0.00,0.00,0.00
610263.00,Dulles,528.00,1.00,518.00,0.00,0.00,4.00,1.00,0.00,1.00,3.00
610265.00,Banneker,337.00,0.00,332.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
610266.00,Dumas,331.00,0.00,328.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
610268.00,Ashe,394.00,0.00,392.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610269.00,McCutcheon,373.00,15.00,179.00,3.00,1.00,78.00,13.00,74.00,0.00,10.00
610271.00,Jensen Magnet,349.00,0.00,334.00,0.00,0.00,2.00,0.00,0.00,0.00,13.00
610273.00,Paderewski,172.00,1.00,138.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00
610274.00,Johnson,402.00,0.00,397.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00
610276.00,Mollison,237.00,0.00,233.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00
610277.00,Overton,431.00,1.00,396.00,0.00,0.00,5.00,0.00,0.00,0.00,29.00
610279.00,Tanner,443.00,2.00,434.00,0.00,0.00,2.00,2.00,0.00,0.00,3.00
610280.00,Buckingham,35.00,0.00,34.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610281.00,Powell,532.00,1.00,521.00,0.00,0.00,7.00,2.00,1.00,0.00,0.00
610282.00,McNair,395.00,1.00,355.00,0.00,1.00,33.00,2.00,0.00,0.00,3.00
610284.00,New Field,597.00,35.00,144.00,0.00,6.00,358.00,6.00,46.00,1.00,1.00
610285.00,Woods,371.00,1.00,365.00,0.00,0.00,3.00,1.00,0.00,1.00,0.00
610287.00,Ashburn,461.00,2.00,385.00,0.00,0.00,63.00,10.00,1.00,0.00,0.00
610290.00,Mays,307.00,0.00,301.00,0.00,0.00,4.00,1.00,0.00,0.00,1.00
610291.00,Lee,876.00,24.00,10.00,0.00,5.00,836.00,0.00,0.00,0.00,1.00
610293.00,Melody,293.00,0.00,285.00,0.00,0.00,2.00,1.00,0.00,0.00,5.00
610295.00,Higgins,383.00,0.00,379.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00
610297.00,Sch Of Leadership HS,411.00,1.00,405.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
610298.00,Lenart,319.00,61.00,188.00,1.00,2.00,13.00,10.00,38.00,2.00,4.00
610299.00,Hinton,281.00,2.00,253.00,0.00,0.00,7.00,0.00,0.00,0.00,19.00
610300.00,Westcott,413.00,0.00,409.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610304.00,Phoenix Mil Acad HS,429.00,5.00,118.00,0.00,1.00,303.00,1.00,0.00,0.00,1.00
610305.00,Leland,170.00,0.00,167.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610308.00,Rudolph Lrng Ctr,96.00,5.00,36.00,0.00,0.00,49.00,2.00,1.00,0.00,3.00
610312.00,McDowell,191.00,0.00,181.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00
610313.00,De Diego,807.00,16.00,82.00,0.00,4.00,681.00,6.00,8.00,0.00,10.00
610315.00,White,137.00,0.00,129.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00
610316.00,Earhart,247.00,0.00,243.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
610317.00,Brighton Park,646.00,9.00,6.00,0.00,3.00,622.00,4.00,2.00,0.00,0.00
610319.00,Evergreen Middle,400.00,16.00,11.00,0.00,0.00,367.00,3.00,2.00,1.00,0.00
610320.00,Roque De Duprey,92.00,3.00,27.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00
610321.00,Marshall Middle,431.00,16.00,22.00,0.00,2.00,376.00,3.00,9.00,2.00,1.00
610323.00,New Millenium HS,538.00,3.00,433.00,0.00,1.00,98.00,2.00,0.00,0.00,1.00
610325.00,Logandale Middle,950.00,21.00,51.00,0.00,0.00,865.00,6.00,6.00,1.00,0.00
610329.00,Orozco,621.00,2.00,2.00,0.00,6.00,609.00,0.00,2.00,0.00,0.00
610334.00,Raby HS,524.00,0.00,505.00,0.00,0.00,17.00,0.00,0.00,1.00,1.00
610336.00,Williams Middle,127.00,0.00,126.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610339.00,Stagg,535.00,0.00,515.00,0.00,1.00,5.00,2.00,2.00,0.00,10.00
610340.00,Chicago Acad HS,517.00,105.00,101.00,0.00,2.00,280.00,8.00,21.00,0.00,0.00
610342.00,Sabin Magnet,602.00,8.00,90.00,0.00,7.00,485.00,6.00,4.00,0.00,2.00
610345.00,Woodson South,370.00,0.00,360.00,0.00,0.00,9.00,0.00,0.00,0.00,1.00
610347.00,Claremont,507.00,1.00,480.00,0.00,0.00,23.00,0.00,0.00,3.00,0.00
610348.00,Goldblatt,236.00,0.00,230.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00
610350.00,Black Magnet,476.00,0.00,469.00,0.00,0.00,3.00,2.00,0.00,0.00,2.00
610352.00,Durkin Park,585.00,37.00,73.00,0.00,6.00,462.00,4.00,0.00,0.00,3.00
610353.00,McKinley Park,839.00,10.00,13.00,0.00,2.00,799.00,2.00,13.00,0.00,0.00
610354.00,North River,373.00,8.00,6.00,0.00,3.00,339.00,3.00,9.00,1.00,4.00
610355.00,Courtenay,281.00,59.00,45.00,0.00,1.00,158.00,3.00,13.00,0.00,2.00
610357.00,Spry Comm Links HS,193.00,2.00,3.00,0.00,0.00,187.00,0.00,0.00,0.00,1.00
610362.00,Evers,379.00,1.00,378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610363.00,Disney Magnet,1620.00,387.00,602.00,0.00,18.00,369.00,62.00,177.00,2.00,3.00
610364.00,DuBois,174.00,2.00,161.00,0.00,0.00,7.00,3.00,0.00,1.00,0.00
610365.00,Bethune,377.00,0.00,373.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00
610366.00,Wacker,243.00,0.00,243.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610367.00,DePriest,549.00,2.00,516.00,0.00,1.00,23.00,4.00,2.00,1.00,0.00
610368.00,Hughes L.,417.00,2.00,407.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
610369.00,Jackson M.,302.00,0.00,298.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610380.00,Williams Prep Med HS,304.00,0.00,284.00,0.00,0.00,11.00,2.00,2.00,0.00,5.00
610381.00,Bronzeville Mil HS,529.00,0.00,524.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00
610383.00,Sch Of Social Justice HS,356.00,0.00,26.00,0.00,0.00,324.00,0.00,0.00,0.00,6.00
610384.00,Infinity HS,410.00,1.00,10.00,0.00,1.00,398.00,0.00,0.00,0.00,0.00
610385.00,Multicultural Arts HS,290.00,0.00,31.00,0.00,1.00,255.00,0.00,0.00,0.00,3.00
610386.00,Peace & Education Alt HS,114.00,0.00,30.00,0.00,1.00,83.00,0.00,0.00,0.00,0.00
610389.00,Orr Academy HS,676.00,3.00,587.00,0.00,1.00,74.00,11.00,0.00,0.00,0.00
610390.00,Rickover Naval HS,479.00,44.00,71.00,0.00,2.00,340.00,3.00,18.00,1.00,0.00
610391.00,Lindblom MSHS,1038.00,20.00,723.00,0.00,3.00,269.00,7.00,12.00,2.00,2.00
610392.00,World Language HS,371.00,2.00,36.00,0.00,1.00,319.00,1.00,0.00,0.00,12.00
610394.00,Uplift Community HS,411.00,9.00,346.00,0.00,0.00,37.00,9.00,10.00,0.00,0.00
610395.00,Pershing W. Magnet,240.00,2.00,227.00,0.00,1.00,4.00,4.00,0.00,0.00,2.00
610396.00,Tarkington,1073.00,4.00,221.00,0.00,9.00,825.00,11.00,1.00,0.00,2.00
610402.00,DeVry Advantage HS,187.00,21.00,70.00,0.00,0.00,81.00,2.00,13.00,0.00,0.00
610405.00,Suder Montessori,388.00,68.00,220.00,0.00,1.00,62.00,15.00,19.00,0.00,3.00
610499.00,Collins HS,433.00,0.00,425.00,0.00,0.00,5.00,2.00,0.00,0.00,1.00
610501.00,Austin Poly Tech HS,192.00,1.00,190.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
610502.00,Marine Math & Sci Mil HS,376.00,4.00,131.00,0.00,3.00,231.00,3.00,2.00,0.00,2.00
610503.00,Frazier International,224.00,1.00,220.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610504.00,Thomas,205.00,6.00,2.00,0.00,2.00,189.00,3.00,3.00,0.00,0.00
610506.00,TEAM HS,397.00,0.00,392.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00
610513.00,Air Force Acad HS,393.00,38.00,173.00,0.00,0.00,163.00,5.00,13.00,1.00,0.00
610515.00,Disney II Magnet,415.00,195.00,37.00,0.00,2.00,148.00,9.00,21.00,1.00,2.00
610518.00,VOISE HS,367.00,0.00,348.00,0.00,1.00,16.00,2.00,0.00,0.00,0.00
610520.00,LaSalle II Magnet,630.00,169.00,135.00,0.00,2.00,289.00,14.00,19.00,1.00,1.00
610521.00,Davis M. Magnet,291.00,0.00,279.00,0.00,0.00,8.00,1.00,1.00,0.00,2.00
610523.00,Edison Park,453.00,331.00,2.00,1.00,1.00,90.00,2.00,22.00,2.00,2.00
610524.00,Alcott HS,269.00,37.00,92.00,0.00,4.00,125.00,6.00,3.00,2.00,0.00
610529.00,Ogden HS,763.00,193.00,253.00,4.00,5.00,230.00,33.00,38.00,1.00,6.00
610530.00,South Shore,308.00,0.00,300.00,0.00,0.00,3.00,5.00,0.00,0.00,0.00
610532.00,Hernandez,990.00,10.00,26.00,0.00,4.00,948.00,1.00,0.00,0.00,1.00
610533.00,Prieto,1022.00,19.00,35.00,0.00,2.00,964.00,1.00,0.00,0.00,1.00
610534.00,Skinner North,301.00,117.00,45.00,1.00,1.00,33.00,14.00,66.00,1.00,23.00
610535.00,Mason HS,60.00,0.00,57.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00
610539.00,Camras,985.00,74.00,11.00,0.00,11.00,872.00,5.00,10.00,0.00,2.00
610541.00,Lorca,901.00,36.00,17.00,0.00,5.00,816.00,6.00,7.00,1.00,13.00
610542.00,Wst Ridge,709.00,195.00,51.00,0.00,4.00,186.00,12.00,256.00,5.00,0.00
610543.00,Solorio HS,843.00,15.00,33.00,0.00,3.00,789.00,1.00,0.00,0.00,2.00
610544.00,Azuela,935.00,27.00,12.00,0.00,6.00,882.00,3.00,2.00,0.00,3.00
610547.00,South Shore Intl HS,450.00,0.00,431.00,0.00,0.00,15.00,2.00,0.00,1.00,1.00
610548.00,STEM Elementary,292.00,54.00,97.00,0.00,1.00,78.00,7.00,50.00,2.00,3.00
610549.00,Banner North Elem,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610550.00,Banner North HS,24.00,0.00,11.00,0.00,1.00,10.00,1.00,1.00,0.00,0.00
610552.00,Milburn Alternative,48.00,0.00,45.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00
610554.00,Summers Alternative,26.00,0.00,25.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610555.00,Banner West HS,164.00,0.00,150.00,0.00,0.00,12.00,2.00,0.00,0.00,0.00
610556.00,Banner South HS,268.00,0.00,260.00,0.00,1.00,4.00,2.00,0.00,0.00,1.00
610557.00,Pathways to Education HS,202.00,6.00,48.00,0.00,0.00,145.00,1.00,1.00,1.00,0.00
610558.00,Goode STEM Acad,244.00,2.00,144.00,0.00,0.00,94.00,4.00,0.00,0.00,0.00
610559.00,Shields Middle,770.00,7.00,5.00,0.00,5.00,752.00,0.00,0.00,1.00,0.00
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
