SchoolID,School,Total,White,AfricanAmerican,API,NativeAmericanAlaskan,Hispanic,MR,Asian,HPR,NA
609894.00,Drake,247.00,2.00,233.00,1.00,0.00,5.00,1.00,5.00,0.00,0.00
609895.00,Turner-Drew Magnet,395.00,0.00,378.00,0.00,1.00,10.00,5.00,1.00,0.00,0.00
609896.00,Drummond Magnet,319.00,96.00,16.00,0.00,0.00,174.00,19.00,14.00,0.00,0.00
609897.00,Earle,306.00,0.00,302.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00
609898.00,Eberhart,1781.00,37.00,98.00,0.00,4.00,1636.00,6.00,0.00,0.00,0.00
609899.00,Ebinger,633.00,442.00,10.00,0.00,1.00,130.00,20.00,26.00,4.00,0.00
609900.00,Curtis,455.00,0.00,451.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
609901.00,Edgebrook,452.00,294.00,8.00,0.00,3.00,81.00,16.00,49.00,1.00,0.00
609902.00,Metcalfe,586.00,1.00,583.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
609903.00,Edwards,1413.00,62.00,4.00,0.00,11.00,1329.00,1.00,4.00,2.00,0.00
609904.00,Ellington,382.00,4.00,367.00,0.00,1.00,10.00,0.00,0.00,0.00,0.00
609906.00,Emmet,495.00,0.00,488.00,0.00,1.00,2.00,4.00,0.00,0.00,0.00
609907.00,Ericson Magnet,501.00,2.00,496.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
609908.00,Esmond,354.00,0.00,336.00,0.00,2.00,13.00,0.00,3.00,0.00,0.00
609909.00,Everett,333.00,12.00,4.00,0.00,0.00,308.00,3.00,6.00,0.00,0.00
609910.00,Falconer,1516.00,67.00,32.00,1.00,5.00,1384.00,7.00,19.00,0.00,1.00
609912.00,Farnsworth,595.00,248.00,13.00,0.00,2.00,256.00,13.00,63.00,0.00,0.00
609913.00,Goodlow Magnet,451.00,0.00,445.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00
609916.00,Fermi,225.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
609917.00,Fernwood,314.00,0.00,314.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
609918.00,Field,380.00,8.00,132.00,0.00,3.00,185.00,7.00,45.00,0.00,0.00
609919.00,Fiske,284.00,0.00,281.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
609920.00,Kanoon Magnet,707.00,0.00,3.00,0.00,0.00,704.00,0.00,0.00,0.00,0.00
609921.00,Telpochcalli,253.00,5.00,3.00,0.00,3.00,241.00,0.00,0.00,0.00,1.00
609922.00,Belmont-Cragin,632.00,24.00,5.00,0.00,4.00,592.00,2.00,5.00,0.00,0.00
609924.00,Fort Dearborn,517.00,0.00,504.00,1.00,0.00,0.00,9.00,2.00,1.00,0.00
609925.00,Kellman,294.00,0.00,288.00,0.00,0.00,2.00,3.00,0.00,1.00,0.00
609926.00,Franklin Magnet,363.00,120.00,121.00,0.00,0.00,71.00,23.00,28.00,0.00,0.00
609927.00,Foster Park,456.00,0.00,449.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00
609928.00,Fuller,211.00,0.00,206.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00
609929.00,Fulton,488.00,0.00,384.00,0.00,1.00,100.00,1.00,0.00,0.00,2.00
609930.00,Funston,648.00,2.00,81.00,0.00,3.00,558.00,4.00,0.00,0.00,0.00
609932.00,Owens,303.00,1.00,299.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00
609933.00,Gale,515.00,13.00,335.00,0.00,1.00,141.00,7.00,14.00,4.00,0.00
609935.00,Gallistel Magnet,1444.00,18.00,29.00,0.00,11.00,1342.00,1.00,0.00,1.00,42.00
609937.00,Garvy J.,687.00,419.00,2.00,0.00,2.00,187.00,18.00,53.00,1.00,5.00
609938.00,Gary,1180.00,3.00,0.00,0.00,8.00,1168.00,0.00,1.00,0.00,0.00
609939.00,Gillespie,489.00,1.00,469.00,0.00,1.00,17.00,1.00,0.00,0.00,0.00
609941.00,Randolph Magnet,608.00,0.00,597.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00
609942.00,Goethe,787.00,74.00,25.00,0.00,13.00,656.00,13.00,2.00,1.00,3.00
609943.00,Gompers,287.00,0.00,284.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
609944.00,Grissom,312.00,74.00,19.00,0.00,4.00,214.00,1.00,0.00,0.00,0.00
609945.00,Goudy,756.00,72.00,139.00,5.00,7.00,243.00,4.00,285.00,0.00,1.00
609947.00,Graham A.,483.00,183.00,104.00,0.00,1.00,187.00,3.00,1.00,0.00,4.00
609949.00,Gray,1282.00,157.00,24.00,0.00,9.00,1048.00,14.00,29.00,1.00,0.00
609950.00,Ortiz De Dominguez,777.00,7.00,1.00,0.00,5.00,763.00,0.00,1.00,0.00,0.00
609951.00,Ariel,524.00,0.00,513.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
609952.00,Greene N.,630.00,27.00,5.00,0.00,1.00,582.00,4.00,9.00,0.00,2.00
609954.00,Gregory,368.00,0.00,365.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00
609955.00,Gresham,389.00,0.00,386.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00
609956.00,Grimes,474.00,78.00,4.00,0.00,1.00,384.00,3.00,4.00,0.00,0.00
609958.00,Gunsaulus Magnet,903.00,42.00,82.00,0.00,8.00,722.00,8.00,40.00,1.00,0.00
609959.00,Haines,704.00,0.00,44.00,0.00,0.00,2.00,4.00,653.00,1.00,0.00
609960.00,Hale,877.00,238.00,5.00,1.00,8.00,601.00,8.00,6.00,0.00,10.00
609961.00,Ninos Heroes,491.00,2.00,392.00,0.00,3.00,93.00,1.00,0.00,0.00,0.00
609963.00,Hamilton,293.00,95.00,64.00,0.00,2.00,105.00,11.00,13.00,3.00,0.00
609964.00,Hamline,698.00,6.00,66.00,0.00,0.00,620.00,4.00,2.00,0.00,0.00
609966.00,Hammond,448.00,2.00,37.00,0.00,1.00,405.00,2.00,0.00,1.00,0.00
609967.00,Finkl,551.00,5.00,26.00,0.00,0.00,517.00,2.00,1.00,0.00,0.00
609968.00,McAuliffe,805.00,16.00,52.00,0.00,2.00,734.00,1.00,0.00,0.00,0.00
609969.00,Harte,359.00,15.00,313.00,0.00,0.00,22.00,1.00,8.00,0.00,0.00
609971.00,Harvard,455.00,1.00,452.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
609972.00,Haugan,1288.00,56.00,50.00,0.00,7.00,1096.00,18.00,56.00,4.00,1.00
609973.00,Zapata,961.00,0.00,4.00,0.00,0.00,957.00,0.00,0.00,0.00,0.00
609974.00,Hawthorne Magnet,567.00,263.00,73.00,0.00,15.00,129.00,50.00,27.00,10.00,0.00
609975.00,Hay,575.00,4.00,528.00,0.00,0.00,35.00,8.00,0.00,0.00,0.00
609976.00,Hayt,999.00,99.00,168.00,0.00,16.00,505.00,10.00,191.00,10.00,0.00
609977.00,Woodlawn,235.00,0.00,233.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
609978.00,Smith W.,362.00,0.00,356.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00
609979.00,Healy,1365.00,179.00,11.00,51.00,0.00,340.00,14.00,743.00,0.00,27.00
609981.00,Hearst,346.00,3.00,188.00,0.00,3.00,149.00,1.00,1.00,1.00,0.00
609983.00,Hedges,878.00,13.00,38.00,0.00,11.00,772.00,3.00,0.00,0.00,41.00
609985.00,Hefferan,287.00,0.00,285.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
609986.00,Henderson,429.00,0.00,419.00,0.00,0.00,8.00,1.00,0.00,1.00,0.00
609987.00,Hendricks,340.00,2.00,320.00,0.00,0.00,4.00,3.00,0.00,0.00,11.00
609988.00,Henry,636.00,15.00,24.00,0.00,5.00,566.00,2.00,21.00,2.00,1.00
609989.00,Herbert,376.00,0.00,355.00,0.00,0.00,12.00,5.00,1.00,0.00,3.00
609990.00,South Loop,690.00,182.00,340.00,0.00,1.00,59.00,31.00,52.00,25.00,0.00
609991.00,Herzl,554.00,1.00,539.00,0.00,0.00,7.00,2.00,2.00,0.00,3.00
609993.00,Lara,559.00,1.00,16.00,0.00,0.00,540.00,0.00,2.00,0.00,0.00
609994.00,Hibbard,1205.00,74.00,81.00,0.00,6.00,925.00,17.00,101.00,1.00,0.00
609995.00,Hitch,518.00,227.00,5.00,0.00,2.00,199.00,9.00,76.00,0.00,0.00
609996.00,Holden,592.00,54.00,35.00,3.00,3.00,415.00,13.00,68.00,0.00,1.00
609997.00,Holmes,369.00,0.00,364.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00
610000.00,Howe,579.00,0.00,572.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00
610002.00,Hoyne,275.00,0.00,260.00,0.00,0.00,10.00,5.00,0.00,0.00,0.00
610003.00,Cuffe,534.00,0.00,525.00,0.00,0.00,6.00,2.00,0.00,0.00,1.00
610004.00,Cullen,238.00,0.00,233.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00
610005.00,Hughes C.,304.00,0.00,297.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00
610006.00,Hurley,848.00,6.00,26.00,0.00,7.00,806.00,0.00,2.00,0.00,1.00
610009.00,Galileo Magnet,616.00,66.00,128.00,0.00,2.00,374.00,13.00,29.00,4.00,0.00
610010.00,Jahn,416.00,26.00,32.00,0.00,2.00,349.00,7.00,0.00,0.00,0.00
610011.00,Jamieson,796.00,254.00,53.00,0.00,6.00,240.00,25.00,218.00,0.00,0.00
610012.00,Jenner,376.00,0.00,372.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00
610013.00,Pilsen,437.00,4.00,16.00,0.00,3.00,408.00,2.00,4.00,0.00,0.00
610015.00,Jungman,300.00,2.00,8.00,0.00,1.00,286.00,2.00,0.00,0.00,1.00
610016.00,Kellogg,301.00,42.00,214.00,0.00,3.00,12.00,29.00,0.00,1.00,0.00
610017.00,Saucedo Magnet,1332.00,10.00,25.00,0.00,21.00,1272.00,1.00,1.00,0.00,2.00
610018.00,Canter Middle,208.00,1.00,193.00,0.00,0.00,11.00,3.00,0.00,0.00,0.00
610019.00,Kershaw Magnet,240.00,0.00,235.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
610020.00,Key,318.00,0.00,307.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00
610021.00,Casals,507.00,1.00,250.00,0.00,0.00,252.00,4.00,0.00,0.00,0.00
610022.00,Kilmer,862.00,39.00,205.00,2.00,4.00,513.00,8.00,86.00,2.00,3.00
610023.00,King EL,295.00,7.00,211.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00
610024.00,Cardenas,637.00,3.00,7.00,0.00,3.00,622.00,1.00,0.00,0.00,1.00
610026.00,Kinzie,720.00,220.00,28.00,0.00,5.00,462.00,2.00,2.00,0.00,1.00
610027.00,Kipling,452.00,1.00,448.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
610028.00,Kohn,448.00,0.00,444.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610029.00,Lozano Bilingual,335.00,8.00,13.00,0.00,1.00,298.00,0.00,2.00,0.00,13.00
610030.00,Kozminski,447.00,4.00,429.00,0.00,0.00,10.00,3.00,1.00,0.00,0.00
610031.00,Lafayette,497.00,7.00,156.00,0.00,0.00,330.00,0.00,4.00,0.00,0.00
610032.00,Green W.,267.00,0.00,264.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
610033.00,LaSalle Magnet,576.00,197.00,141.00,0.00,3.00,132.00,49.00,54.00,0.00,0.00
610034.00,Lawndale,548.00,0.00,538.00,0.00,0.00,2.00,0.00,0.00,0.00,8.00
610036.00,Lewis,629.00,5.00,530.00,0.00,0.00,94.00,0.00,0.00,0.00,0.00
610037.00,Libby,537.00,1.00,489.00,0.00,0.00,46.00,1.00,0.00,0.00,0.00
610038.00,Lincoln,741.00,469.00,84.00,0.00,5.00,67.00,62.00,54.00,0.00,0.00
610039.00,Linne,621.00,25.00,3.00,0.00,0.00,581.00,3.00,8.00,0.00,1.00
610040.00,Lloyd,1296.00,10.00,28.00,0.00,5.00,1249.00,2.00,2.00,0.00,0.00
610041.00,Locke J.,1299.00,166.00,32.00,0.00,19.00,1031.00,5.00,45.00,1.00,0.00
610043.00,Lovett,467.00,2.00,414.00,0.00,0.00,45.00,4.00,0.00,2.00,0.00
610044.00,Lowell,598.00,4.00,146.00,0.00,1.00,446.00,0.00,0.00,0.00,1.00
610045.00,Lawrence,403.00,0.00,397.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00
610046.00,Lyon,1353.00,72.00,25.00,0.00,16.00,1211.00,8.00,21.00,0.00,0.00
610047.00,Madison,296.00,0.00,292.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610048.00,Manierre,458.00,1.00,454.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610051.00,Northwest Middle,816.00,14.00,29.00,0.00,6.00,761.00,3.00,3.00,0.00,0.00
610052.00,Mann,540.00,0.00,522.00,0.00,1.00,12.00,4.00,1.00,0.00,0.00
610053.00,Marquette,1435.00,17.00,597.00,0.00,7.00,797.00,5.00,0.00,0.00,12.00
610054.00,Marsh,866.00,9.00,51.00,0.00,3.00,792.00,3.00,2.00,0.00,6.00
610055.00,Faraday,205.00,0.00,205.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610056.00,Mason,519.00,0.00,464.00,0.00,0.00,2.00,0.00,0.00,0.00,53.00
610057.00,Fairfield,612.00,4.00,272.00,0.00,8.00,319.00,6.00,2.00,1.00,0.00
610058.00,May,501.00,0.00,497.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00
610059.00,Mayer Magnet,595.00,232.00,172.00,6.00,4.00,136.00,27.00,12.00,1.00,5.00
610060.00,Jackson A. Magnet,550.00,140.00,111.00,1.00,2.00,140.00,18.00,138.00,0.00,0.00
610061.00,Mayo,430.00,0.00,426.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00
610062.00,McClellan,274.00,40.00,48.00,0.00,1.00,134.00,12.00,10.00,0.00,29.00
610063.00,McCormick,895.00,3.00,0.00,0.00,3.00,888.00,1.00,0.00,0.00,0.00
610065.00,Till,484.00,0.00,476.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00
610066.00,McDade Classical,199.00,3.00,193.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00
610067.00,McKay,969.00,4.00,806.00,0.00,0.00,152.00,6.00,1.00,0.00,0.00
610068.00,Hanson Park,1438.00,34.00,51.00,0.00,6.00,1342.00,3.00,2.00,0.00,0.00
610070.00,McPherson,682.00,74.00,21.00,1.00,8.00,531.00,4.00,43.00,0.00,0.00
610072.00,Morgan,244.00,0.00,238.00,0.00,0.00,4.00,0.00,1.00,1.00,0.00
610073.00,Mitchell,328.00,38.00,43.00,0.00,5.00,232.00,3.00,2.00,4.00,1.00
610074.00,Monroe,1112.00,26.00,22.00,0.00,0.00,1056.00,4.00,4.00,0.00,0.00
610075.00,Montefiore,37.00,2.00,30.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00
610076.00,Moos,487.00,12.00,43.00,0.00,6.00,419.00,2.00,5.00,0.00,0.00
610077.00,Morrill,796.00,2.00,361.00,0.00,0.00,426.00,4.00,3.00,0.00,0.00
610078.00,Inter-American Magnet,682.00,59.00,8.00,0.00,0.00,600.00,7.00,7.00,0.00,1.00
610081.00,Sheridan Magnet,536.00,177.00,86.00,3.00,3.00,115.00,15.00,137.00,0.00,0.00
610082.00,Mt Greenwood,837.00,647.00,20.00,0.00,7.00,141.00,11.00,7.00,4.00,0.00
610083.00,Beard,159.00,58.00,18.00,0.00,0.00,67.00,5.00,11.00,0.00,0.00
610084.00,Keller,243.00,91.00,98.00,0.00,1.00,38.00,10.00,4.00,1.00,0.00
610085.00,Nr North SPED Ctr,100.00,7.00,63.00,0.00,0.00,29.00,1.00,0.00,0.00,0.00
610086.00,Mt Vernon,317.00,0.00,316.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
610087.00,Blair,114.00,18.00,29.00,0.00,3.00,61.00,0.00,2.00,1.00,0.00
610088.00,Mozart,810.00,8.00,50.00,0.00,0.00,749.00,0.00,0.00,3.00,0.00
610089.00,Murphy,569.00,77.00,9.00,0.00,1.00,455.00,14.00,9.00,1.00,3.00
610090.00,Murray Magnet,520.00,63.00,360.00,0.00,2.00,27.00,41.00,27.00,0.00,0.00
610091.00,Brown R.,305.00,0.00,298.00,0.00,0.00,4.00,0.00,0.00,0.00,3.00
610092.00,Nash,441.00,0.00,431.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
610093.00,Neil,343.00,0.00,331.00,0.00,0.00,5.00,1.00,0.00,0.00,6.00
610094.00,Nettelhorst,692.00,389.00,78.00,0.00,2.00,99.00,31.00,44.00,0.00,49.00
610095.00,Newberry Magnet,556.00,167.00,174.00,0.00,1.00,165.00,17.00,31.00,1.00,0.00
610096.00,Nightingale,1309.00,11.00,15.00,0.00,0.00,1283.00,0.00,0.00,0.00,0.00
610097.00,Nixon,1039.00,6.00,20.00,0.00,8.00,1000.00,2.00,2.00,1.00,0.00
610098.00,Nobel,808.00,1.00,133.00,0.00,11.00,657.00,5.00,0.00,1.00,0.00
610099.00,Norwood Park,371.00,258.00,4.00,0.00,5.00,81.00,18.00,5.00,0.00,0.00
610100.00,West Park,713.00,5.00,213.00,0.00,3.00,491.00,1.00,0.00,0.00,0.00
610101.00,Ogden,463.00,187.00,101.00,2.00,7.00,80.00,29.00,52.00,2.00,3.00
610102.00,Oglesby,409.00,1.00,406.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
610103.00,O'Keeffe,651.00,0.00,648.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610104.00,Onahan,642.00,406.00,10.00,0.00,5.00,183.00,25.00,12.00,1.00,0.00
610105.00,Oriole Park,654.00,462.00,5.00,19.00,0.00,121.00,14.00,30.00,0.00,3.00
610106.00,Piccolo,587.00,3.00,390.00,0.00,1.00,190.00,3.00,0.00,0.00,0.00
610107.00,Otis,438.00,23.00,77.00,0.00,1.00,327.00,8.00,2.00,0.00,0.00
610108.00,O'Toole,560.00,0.00,549.00,0.00,0.00,9.00,0.00,0.00,0.00,2.00
610109.00,Owen Magnet,243.00,3.00,214.00,0.00,1.00,18.00,5.00,1.00,1.00,0.00
610110.00,Wells Prep,205.00,0.00,193.00,0.00,0.00,3.00,2.00,0.00,0.00,7.00
610111.00,Palmer,930.00,306.00,8.00,1.00,6.00,385.00,21.00,145.00,23.00,35.00
610112.00,Parker,758.00,0.00,736.00,0.00,2.00,18.00,1.00,1.00,0.00,0.00
610114.00,Parkman,202.00,0.00,168.00,0.00,0.00,32.00,0.00,0.00,0.00,2.00
610115.00,Park Manor,338.00,0.00,334.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00
610116.00,Parkside,341.00,0.00,337.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
610117.00,Pasteur,1175.00,72.00,8.00,0.00,7.00,1068.00,12.00,8.00,0.00,0.00
610119.00,Peabody,256.00,3.00,58.00,0.00,0.00,193.00,1.00,0.00,0.00,1.00
610120.00,Peck,1567.00,26.00,4.00,0.00,6.00,1523.00,3.00,2.00,2.00,1.00
610121.00,Irving,497.00,12.00,318.00,0.00,2.00,148.00,10.00,3.00,0.00,4.00
610122.00,Peirce,907.00,142.00,69.00,0.00,10.00,602.00,33.00,50.00,1.00,0.00
610123.00,Penn,418.00,0.00,340.00,0.00,0.00,73.00,1.00,1.00,0.00,3.00
610124.00,Washington H.,557.00,0.00,553.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610125.00,Ruiz,927.00,14.00,8.00,0.00,7.00,894.00,4.00,0.00,0.00,0.00
610126.00,Pershing E. Magnet,230.00,2.00,212.00,0.00,0.00,5.00,3.00,7.00,0.00,1.00
610127.00,Peterson,878.00,202.00,50.00,2.00,10.00,298.00,23.00,293.00,0.00,0.00
610128.00,Garvey M.,349.00,0.00,347.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610129.00,Pickard,665.00,9.00,19.00,0.00,1.00,631.00,3.00,2.00,0.00,0.00
610130.00,Pirie,412.00,0.00,405.00,0.00,0.00,4.00,1.00,2.00,0.00,0.00
610131.00,Plamondon,161.00,1.00,21.00,0.00,1.00,135.00,3.00,0.00,0.00,0.00
610132.00,Poe Classical,192.00,2.00,180.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00
610133.00,Ward L.,441.00,2.00,419.00,0.00,0.00,19.00,1.00,0.00,0.00,0.00
610134.00,Pope,173.00,0.00,155.00,0.00,3.00,15.00,0.00,0.00,0.00,0.00
610135.00,Portage Park,1081.00,405.00,23.00,0.00,10.00,590.00,20.00,27.00,4.00,2.00
610136.00,Prescott,205.00,33.00,37.00,0.00,7.00,120.00,3.00,5.00,0.00,0.00
610137.00,Prussing,666.00,334.00,9.00,0.00,2.00,264.00,11.00,38.00,2.00,6.00
610138.00,Pulaski,830.00,40.00,16.00,0.00,5.00,760.00,1.00,8.00,0.00,0.00
610139.00,Pullman,259.00,1.00,194.00,0.00,1.00,62.00,0.00,0.00,0.00,1.00
610141.00,Ravenswood,472.00,152.00,64.00,0.00,0.00,222.00,16.00,13.00,2.00,3.00
610142.00,Ray,640.00,118.00,330.00,0.00,6.00,63.00,31.00,84.00,0.00,8.00
610143.00,Reavis,323.00,1.00,314.00,0.00,0.00,1.00,0.00,0.00,4.00,3.00
610144.00,Reilly,1204.00,79.00,23.00,0.00,15.00,1068.00,6.00,9.00,0.00,4.00
610145.00,Reinberg,833.00,223.00,14.00,1.00,17.00,540.00,14.00,24.00,0.00,0.00
610146.00,Revere,355.00,0.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610147.00,Rogers,748.00,140.00,106.00,2.00,6.00,297.00,10.00,179.00,7.00,1.00
610148.00,Chavez,877.00,10.00,44.00,0.00,0.00,819.00,3.00,1.00,0.00,0.00
610150.00,Ross,335.00,0.00,330.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00
610152.00,Ruggles,401.00,0.00,387.00,0.00,0.00,11.00,1.00,0.00,2.00,0.00
610153.00,Ryder,306.00,1.00,299.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00
610154.00,Ryerson,463.00,1.00,461.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
610155.00,Sauganash,550.00,282.00,10.00,1.00,3.00,148.00,17.00,87.00,2.00,0.00
610156.00,Armstrong L.,108.00,0.00,105.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
610157.00,Sawyer,2004.00,22.00,11.00,0.00,1.00,1951.00,3.00,0.00,0.00,16.00
610158.00,Sayre,606.00,64.00,250.00,0.00,4.00,257.00,22.00,7.00,1.00,1.00
610159.00,Scammon,921.00,55.00,10.00,0.00,6.00,809.00,4.00,18.00,0.00,19.00
610160.00,Songhai,368.00,0.00,362.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00
610161.00,Bontemps,358.00,0.00,354.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
610163.00,Stock,270.00,196.00,6.00,1.00,1.00,48.00,4.00,13.00,1.00,0.00
610164.00,Schneider,73.00,1.00,53.00,0.00,0.00,15.00,3.00,0.00,1.00,0.00
610165.00,Schubert,989.00,35.00,22.00,0.00,18.00,903.00,4.00,7.00,0.00,0.00
610167.00,Seward,872.00,8.00,4.00,0.00,0.00,846.00,0.00,0.00,0.00,14.00
610169.00,Sexton,376.00,0.00,376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610170.00,Columbia Explorers,1013.00,10.00,2.00,0.00,2.00,997.00,2.00,0.00,0.00,0.00
610171.00,Mireles,950.00,6.00,477.00,0.00,9.00,452.00,3.00,1.00,0.00,2.00
610172.00,Sherman,450.00,0.00,443.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00
610173.00,Sherwood,379.00,0.00,375.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00
610174.00,Shields,1828.00,19.00,18.00,0.00,10.00,1763.00,4.00,1.00,2.00,11.00
610175.00,Shoesmith,344.00,2.00,325.00,0.00,0.00,10.00,3.00,2.00,2.00,0.00
610176.00,Shoop,584.00,0.00,582.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610177.00,Skinner Classical,728.00,122.00,334.00,4.00,3.00,83.00,31.00,147.00,0.00,4.00
610178.00,Schmid,208.00,0.00,192.00,0.00,1.00,11.00,3.00,0.00,0.00,1.00
610179.00,Smyser,1012.00,379.00,12.00,0.00,4.00,571.00,8.00,37.00,1.00,0.00
610180.00,Smyth J.,575.00,0.00,550.00,0.00,1.00,15.00,3.00,2.00,0.00,4.00
610182.00,Solomon,373.00,168.00,8.00,0.00,0.00,65.00,8.00,124.00,0.00,0.00
610183.00,Spencer,786.00,1.00,771.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00
610184.00,Spry,811.00,6.00,1.00,0.00,0.00,804.00,0.00,0.00,0.00,0.00
610185.00,Stevenson,1335.00,83.00,70.00,0.00,15.00,1134.00,9.00,6.00,0.00,18.00
610187.00,Stewart,304.00,6.00,168.00,0.00,1.00,107.00,0.00,21.00,1.00,0.00
610188.00,Dunne,352.00,0.00,350.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610189.00,Stockton,519.00,29.00,239.00,0.00,2.00,188.00,13.00,46.00,2.00,0.00
610191.00,Stone Magnet,635.00,209.00,115.00,0.00,7.00,122.00,29.00,152.00,1.00,0.00
610192.00,Stowe,923.00,6.00,77.00,0.00,4.00,829.00,7.00,0.00,0.00,0.00
610193.00,Sullivan,558.00,5.00,400.00,0.00,1.00,140.00,11.00,1.00,0.00,0.00
610194.00,Sumner,443.00,0.00,436.00,0.00,0.00,2.00,0.00,0.00,0.00,5.00
610195.00,Sutherland,776.00,329.00,362.00,0.00,1.00,59.00,18.00,4.00,0.00,3.00
610196.00,Swift,697.00,129.00,234.00,0.00,6.00,221.00,19.00,86.00,2.00,0.00
610197.00,Talcott,549.00,41.00,47.00,0.00,2.00,439.00,12.00,8.00,0.00,0.00
610198.00,Taylor,668.00,9.00,76.00,0.00,10.00,572.00,1.00,0.00,0.00,0.00
610199.00,Colemon J.,275.00,1.00,267.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00
610200.00,Thorp J. N.,487.00,7.00,397.00,0.00,1.00,81.00,1.00,0.00,0.00,0.00
610201.00,Thorp O. A. Magnet,834.00,258.00,116.00,0.00,6.00,327.00,46.00,79.00,2.00,0.00
610202.00,Tilton,355.00,0.00,355.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
610203.00,Tonti,937.00,11.00,33.00,0.00,4.00,885.00,2.00,1.00,0.00,1.00
610205.00,Trumbull,469.00,56.00,68.00,0.00,6.00,278.00,11.00,50.00,0.00,0.00
610206.00,Twain,1129.00,277.00,8.00,0.00,1.00,831.00,4.00,6.00,1.00,1.00
610207.00,Vanderpoel Magnet,322.00,1.00,319.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
610208.00,Lavizzo,433.00,0.00,429.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00
610209.00,Volta,985.00,88.00,34.00,0.00,7.00,609.00,1.00,246.00,0.00,0.00
610210.00,Von Humboldt,461.00,3.00,189.00,0.00,1.00,226.00,0.00,0.00,1.00,41.00
610212.00,Albany Park Middle,261.00,10.00,17.00,0.00,0.00,199.00,0.00,34.00,1.00,0.00
610213.00,Wadsworth,305.00,2.00,297.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00
610215.00,Madero Middle,310.00,1.00,1.00,0.00,0.00,308.00,0.00,0.00,0.00,0.00
610216.00,Walsh,484.00,14.00,28.00,0.00,0.00,435.00,0.00,5.00,1.00,1.00
